numero_exp,ordre_date,genre,decision,decision_partner,same_ethnie,match,objectif,ethnie,ethnie_partner,importance_ethnie,corr_interest,age,age_partner,attr_eval,sinc_eval,intel_eval,fun_eval,amb_eval,shar_eval,attr_by_partner,sinc_by_partner,intel_by_partner,fun_by_partner,amb_by_partner,shar_by_partner,attr_pref_1,sinc_pref_1,intel_pref_1,fun_pref_1,amb_pref_1,shar_pref_1,attr_pref_2,sinc_pref_2,intel_pref_2,fun_pref_2,amb_pref_2,shar_pref_2,attr_autoeval_1,sinc_autoeval_1,intel_autoeval_1,fun_autoeval_1,amb_autoeval_1,attr_autoeval_2,sinc_autoeval_2,intel_autoeval_2,fun_autoeval_2,amb_autoeval_2,attr_pref_partner,sinc_pref_partner,intel_pref_partner,fun_pref_partner,amb_pref_partner,shar_pref_partner,attr_croyance,sinc_croyance,intel_croyance,fun_croyance,amb_croyance,shar_croyance
4,14,Femme,Non,Non,Non,Non,Rencontrer de nouvelles personnes,Latino / Hispanique-Américain,Asiatique / Pacifique / Asiatique-Américain,1,0.43,32,27,11.54,19.23,19.23,15.38,19.23,15.38,7.41,22.22,22.22,18.52,18.52,11.11,30.0,30.0,30.0,16.8,0.0,5.0,20.0,20.0,20.0,19.0,0.0,20.0,19.44,25.0,22.22,19.44,13.89,19.44,25.0,22.22,19.44,13.89,20.0,20.0,20.0,20.0,10.0,10.0,50.0,5.0,5.0,20.0,11.0,20.0
4,6,Femme,Non,Non,Non,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,3,0.3,30,28,19.05,20.558,19.05,16.78,19.382,4.76,17.5,17.5,17.5,17.5,17.5,12.5,20.0,25.0,15.0,15.0,15.0,10.0,20.0,20.0,15.0,20.0,10.0,15.0,16.67,21.43,19.05,21.43,21.43,17.5,22.5,20.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,25.0,15.0,15.0,25.0,10.0,10.0
4,8,Femme,Non,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,3,-0.37,30,26,16.13,19.35,22.58,16.13,19.35,6.45,14.29,20.0,17.14,17.14,14.29,17.14,20.0,25.0,15.0,15.0,15.0,10.0,20.0,20.0,15.0,20.0,10.0,15.0,16.67,21.43,19.05,21.43,21.43,17.5,22.5,20.0,20.0,20.0,18.0,18.0,18.0,19.0,13.0,14.0,25.0,15.0,15.0,25.0,10.0,10.0
4,14,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Latino / Hispanique-Américain,3,0.71,30,26,16.67,16.67,20.0,20.0,20.0,6.67,25.0,25.0,25.0,18.444,17.07,14.29,20.0,25.0,15.0,15.0,15.0,10.0,20.0,20.0,15.0,20.0,10.0,15.0,16.67,21.43,19.05,21.43,21.43,17.5,22.5,20.0,20.0,20.0,10.0,20.0,20.0,22.0,6.0,22.0,25.0,15.0,15.0,25.0,10.0,10.0
4,2,Femme,Oui,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,3,0.01,30,29,18.42,21.05,18.42,18.42,13.16,10.53,17.65,17.65,17.65,14.71,20.59,11.76,20.0,25.0,15.0,15.0,15.0,10.0,20.0,20.0,15.0,20.0,10.0,15.0,16.67,21.43,19.05,21.43,21.43,17.5,22.5,20.0,20.0,20.0,29.72,7.0,20.0,23.0,0.0,0.0,25.0,15.0,15.0,25.0,10.0,10.0
4,11,Femme,Non,Oui,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,3,0.07,30,39,19.844,18.398,20.594,17.259999999999998,17.88,3.700000000000001,14.299999999999999,18.61,17.962,16.67,17.07,14.29,20.0,25.0,15.0,15.0,15.0,10.0,20.0,20.0,15.0,20.0,10.0,15.0,16.67,21.43,19.05,21.43,21.43,17.5,22.5,20.0,20.0,20.0,40.0,20.0,15.0,20.0,0.0,5.0,25.0,15.0,15.0,25.0,10.0,10.0
4,17,Femme,Oui,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,3,0.5,30,28,20.51,17.95,17.95,15.38,15.38,12.82,12.82,17.95,23.08,12.82,18.23,23.08,20.0,25.0,15.0,15.0,15.0,10.0,20.0,20.0,15.0,20.0,10.0,15.0,16.67,21.43,19.05,21.43,21.43,17.5,22.5,20.0,20.0,20.0,30.0,30.0,20.0,10.0,10.0,0.0,25.0,15.0,15.0,25.0,10.0,10.0
4,12,Femme,Non,Non,Non,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Autre,3,0.32,30,30,13.51,21.62,21.62,13.51,21.62,8.11,14.0,18.0,18.0,18.0,14.0,18.0,20.0,25.0,15.0,15.0,15.0,10.0,20.0,20.0,15.0,20.0,10.0,15.0,16.67,21.43,19.05,21.43,21.43,17.5,22.5,20.0,20.0,20.0,20.0,25.0,25.0,15.0,5.0,10.0,25.0,15.0,15.0,25.0,10.0,10.0
4,15,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,3,0.18,30,22,11.43,20.0,25.71,11.43,22.86,8.57,19.44,19.44,19.44,22.22,17.07,19.44,20.0,25.0,15.0,15.0,15.0,10.0,20.0,20.0,15.0,20.0,10.0,15.0,16.67,21.43,19.05,21.43,21.43,17.5,22.5,20.0,20.0,20.0,40.0,8.0,10.0,12.0,10.0,20.0,25.0,15.0,15.0,25.0,10.0,10.0
4,1,Femme,Non,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,3,-0.08,30,32,14.29,22.86,22.86,17.14,14.29,8.57,16.67,20.0,23.33,16.874,23.33,10.0,20.0,25.0,15.0,15.0,15.0,10.0,20.0,20.0,15.0,20.0,10.0,15.0,16.67,21.43,19.05,21.43,21.43,17.5,22.5,20.0,20.0,20.0,30.0,10.0,30.0,20.0,10.0,0.0,25.0,15.0,15.0,25.0,10.0,10.0
4,16,Femme,Non,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,3,0.12,30,26,21.62,18.92,18.92,16.22,16.22,8.11,13.95,16.28,18.6,18.6,16.28,16.28,20.0,25.0,15.0,15.0,15.0,10.0,20.0,20.0,15.0,20.0,10.0,15.0,16.67,21.43,19.05,21.43,21.43,17.5,22.5,20.0,20.0,20.0,40.0,5.0,20.0,10.0,10.0,15.0,25.0,15.0,15.0,25.0,10.0,10.0
4,7,Femme,Oui,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,3,0.56,30,27,16.28,16.28,18.6,16.28,20.93,11.63,16.67,22.22,16.67,16.67,13.89,13.89,20.0,25.0,15.0,15.0,15.0,10.0,20.0,20.0,15.0,20.0,10.0,15.0,16.67,21.43,19.05,21.43,21.43,17.5,22.5,20.0,20.0,20.0,20.0,15.0,25.0,15.0,20.0,5.0,25.0,15.0,15.0,25.0,10.0,10.0
4,18,Femme,Non,Non,Non,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Latino / Hispanique-Américain,3,0.44,30,22,16.22,21.62,18.92,16.22,21.62,5.41,19.35,21.058,19.35,9.68,19.35,14.29,20.0,25.0,15.0,15.0,15.0,10.0,20.0,20.0,15.0,20.0,10.0,15.0,16.67,21.43,19.05,21.43,21.43,17.5,22.5,20.0,20.0,20.0,10.0,20.0,22.2,10.0,5.0,20.0,25.0,15.0,15.0,25.0,10.0,10.0
4,9,Femme,Oui,Oui,Oui,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,3,0.56,30,21,20.0,17.14,17.14,14.29,17.14,14.29,17.78,17.78,15.56,17.78,13.33,17.78,20.0,25.0,15.0,15.0,15.0,10.0,20.0,20.0,15.0,20.0,10.0,15.0,16.67,21.43,19.05,21.43,21.43,17.5,22.5,20.0,20.0,20.0,19.0,24.0,21.0,23.0,5.0,8.0,25.0,15.0,15.0,25.0,10.0,10.0
4,13,Femme,Non,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,3,0.33,30,24,20.69,20.69,20.69,13.79,20.69,3.450000000000001,21.88,21.88,18.75,15.62,12.5,9.38,20.0,25.0,15.0,15.0,15.0,10.0,20.0,20.0,15.0,20.0,10.0,15.0,16.67,21.43,19.05,21.43,21.43,17.5,22.5,20.0,20.0,20.0,10.0,20.0,21.41,20.0,0.0,15.0,25.0,15.0,15.0,25.0,10.0,10.0
4,5,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,3,0.59,30,25,17.65,23.53,20.59,14.71,17.65,5.88,15.91,22.73,18.18,18.18,15.91,9.09,20.0,25.0,15.0,15.0,15.0,10.0,20.0,20.0,15.0,20.0,10.0,15.0,16.67,21.43,19.05,21.43,21.43,17.5,22.5,20.0,20.0,20.0,15.0,10.0,30.0,10.0,5.0,30.0,25.0,15.0,15.0,25.0,10.0,10.0
4,4,Femme,Non,Oui,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,3,0.54,30,28,16.67,16.67,16.67,23.33,16.67,10.0,15.79,21.05,21.05,21.05,21.05,14.29,20.0,25.0,15.0,15.0,15.0,10.0,20.0,20.0,15.0,20.0,10.0,15.0,16.67,21.43,19.05,21.43,21.43,17.5,22.5,20.0,20.0,20.0,20.0,20.0,15.0,15.0,5.0,25.0,25.0,15.0,15.0,25.0,10.0,10.0
4,3,Femme,Non,Non,Non,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,3,0.26,30,27,24.0,16.0,24.0,17.996,24.0,4.0,8.11,21.62,18.92,16.22,18.92,16.22,20.0,25.0,15.0,15.0,15.0,10.0,20.0,20.0,15.0,20.0,10.0,15.0,16.67,21.43,19.05,21.43,21.43,17.5,22.5,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,25.0,15.0,15.0,25.0,10.0,10.0
4,11,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,1,0.27,22,28,14.71,20.59,23.53,16.244,14.71,14.29,14.29,19.05,19.05,19.05,14.29,14.29,15.0,20.0,20.0,20.0,5.0,20.0,30.0,5.0,20.0,20.0,5.0,20.0,18.42,23.68,23.68,23.68,14.86,18.42,21.05,23.68,23.68,13.16,20.0,20.0,20.0,10.0,10.0,20.0,40.0,10.0,10.0,10.0,10.0,20.0
4,13,Femme,Non,Oui,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.3,22,26,15.0,20.0,15.0,17.5,17.5,15.0,16.67,16.67,16.67,18.75,12.5,18.75,15.0,20.0,20.0,20.0,5.0,20.0,30.0,5.0,20.0,20.0,5.0,20.0,18.42,23.68,23.68,23.68,15.116,18.42,21.05,23.68,23.68,13.16,18.0,18.0,18.0,19.0,13.0,14.0,40.0,10.0,10.0,10.0,10.0,20.0
4,1,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Latino / Hispanique-Américain,1,0.11,22,26,25.0,16.786,15.916,16.67,17.07,14.29,19.51,19.51,21.95,19.51,17.07,19.51,15.0,20.0,20.0,20.0,5.0,20.0,30.0,5.0,20.0,20.0,5.0,20.0,18.42,23.68,23.68,23.68,16.53,18.42,21.05,23.68,23.68,13.16,10.0,20.0,20.0,22.0,6.0,22.0,40.0,10.0,10.0,10.0,10.0,20.0
4,7,Femme,Oui,Oui,Oui,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,-0.07,22,29,17.07,17.07,17.07,17.07,17.07,14.63,17.02,17.02,17.02,17.02,17.02,14.89,15.0,20.0,20.0,20.0,5.0,20.0,30.0,5.0,20.0,20.0,5.0,20.0,18.42,23.68,23.68,23.68,17.518,18.42,21.05,23.68,23.68,13.16,21.4,7.0,20.0,23.0,0.0,0.0,40.0,10.0,10.0,10.0,10.0,20.0
4,16,Femme,Non,Oui,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.13,22,39,18.92,21.62,18.92,13.51,13.51,13.51,20.0,20.0,20.0,20.0,17.07,20.0,15.0,20.0,20.0,20.0,5.0,20.0,30.0,5.0,20.0,20.0,5.0,20.0,18.42,23.68,23.68,23.68,15.592,18.42,21.05,23.68,23.68,13.16,40.0,20.0,15.0,20.0,0.0,5.0,40.0,10.0,10.0,10.0,10.0,20.0
4,4,Femme,Oui,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.8,22,28,20.59,17.65,17.65,14.71,14.71,14.71,13.51,21.62,18.92,10.81,21.62,13.51,15.0,20.0,20.0,20.0,5.0,20.0,30.0,5.0,20.0,20.0,5.0,20.0,18.42,23.68,23.68,23.68,15.164,18.42,21.05,23.68,23.68,13.16,30.0,30.0,20.0,10.0,10.0,0.0,40.0,10.0,10.0,10.0,10.0,20.0
4,17,Femme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Autre,1,0.32,22,30,20.59,17.65,17.65,14.71,14.71,14.71,15.69,19.61,17.65,17.65,13.73,15.69,15.0,20.0,20.0,20.0,5.0,20.0,30.0,5.0,20.0,20.0,5.0,20.0,18.42,23.68,23.68,23.68,13.756,18.42,21.05,23.68,23.68,13.16,20.0,25.0,25.0,15.0,5.0,10.0,40.0,10.0,10.0,10.0,10.0,20.0
4,2,Femme,Non,Oui,Non,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,1,-0.13,22,22,16.67,19.44,19.44,13.89,19.44,11.11,22.5,20.0,20.0,22.5,17.07,15.0,15.0,20.0,20.0,20.0,5.0,20.0,30.0,5.0,20.0,20.0,5.0,20.0,18.42,23.68,23.68,23.68,16.157999999999998,18.42,21.05,23.68,23.68,13.16,40.0,8.0,10.0,12.0,10.0,20.0,40.0,10.0,10.0,10.0,10.0,20.0
4,6,Femme,Non,Oui,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,-0.28,22,32,15.15,24.24,18.18,15.15,15.15,12.12,13.95,18.6,18.6,18.6,18.6,11.63,15.0,20.0,20.0,20.0,5.0,20.0,30.0,5.0,20.0,20.0,5.0,20.0,18.42,23.68,23.68,23.68,14.492,18.42,21.05,23.68,23.68,13.16,30.0,10.0,30.0,20.0,10.0,0.0,40.0,10.0,10.0,10.0,10.0,20.0
4,3,Femme,Non,Non,Oui,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.13,22,26,21.88,18.75,18.75,15.62,15.62,9.38,15.0,17.5,17.5,17.5,17.5,15.0,15.0,20.0,20.0,20.0,5.0,20.0,30.0,5.0,20.0,20.0,5.0,20.0,18.42,23.68,23.68,23.68,15.164000000000001,18.42,21.05,23.68,23.68,13.16,40.0,5.0,20.0,10.0,10.0,15.0,40.0,10.0,10.0,10.0,10.0,20.0
4,12,Femme,Oui,Oui,Oui,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.14,22,27,20.45,18.18,15.91,18.18,11.36,15.91,16.67,16.67,16.67,19.05,16.67,14.29,15.0,20.0,20.0,20.0,5.0,20.0,30.0,5.0,20.0,20.0,5.0,20.0,18.42,23.68,23.68,23.68,15.086,18.42,21.05,23.68,23.68,13.16,20.0,15.0,25.0,15.0,20.0,5.0,40.0,10.0,10.0,10.0,10.0,20.0
4,5,Femme,Oui,Non,Non,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Latino / Hispanique-Américain,1,0.21,22,22,12.82,17.95,17.95,17.95,17.95,15.38,20.51,15.38,17.95,20.51,23.08,2.5600000000000005,15.0,20.0,20.0,20.0,5.0,20.0,30.0,5.0,20.0,20.0,5.0,20.0,18.42,23.68,23.68,23.68,15.2,18.42,21.05,23.68,23.68,13.16,10.0,20.0,21.0,10.0,5.0,20.0,40.0,10.0,10.0,10.0,10.0,20.0
4,14,Femme,Oui,Oui,Oui,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.52,22,21,22.73,15.91,15.91,13.64,13.64,18.18,17.02,17.02,17.02,14.89,17.02,17.02,15.0,20.0,20.0,20.0,5.0,20.0,30.0,5.0,20.0,20.0,5.0,20.0,18.42,23.68,23.68,23.68,13.756,18.42,21.05,23.68,23.68,13.16,19.0,24.0,21.0,23.0,5.0,8.0,40.0,10.0,10.0,10.0,10.0,20.0
4,18,Femme,Oui,Oui,Oui,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.44,22,24,21.74,17.39,13.04,15.22,21.74,10.87,19.51,14.63,19.51,17.07,17.07,12.2,15.0,20.0,20.0,20.0,5.0,20.0,30.0,5.0,20.0,20.0,5.0,20.0,18.42,23.68,23.68,23.68,17.018,18.42,21.05,23.68,23.68,13.16,10.0,20.0,20.2,20.0,0.0,15.0,40.0,10.0,10.0,10.0,10.0,20.0
4,10,Femme,Oui,Oui,Non,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,1,0.73,22,25,15.38,17.95,17.95,17.95,12.82,17.95,14.58,20.83,16.67,16.67,14.58,16.67,15.0,20.0,20.0,20.0,5.0,20.0,30.0,5.0,20.0,20.0,5.0,20.0,18.42,23.68,23.68,23.68,14.27,18.42,21.05,23.68,23.68,13.16,15.0,10.0,30.0,10.0,5.0,30.0,40.0,10.0,10.0,10.0,10.0,20.0
4,9,Femme,Oui,Oui,Oui,Oui,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Européen / Caucasien-Américain,1,0.5,22,28,18.18,15.91,15.91,15.91,15.91,18.18,14.89,17.02,19.15,17.02,14.89,17.02,15.0,20.0,20.0,20.0,5.0,20.0,30.0,5.0,20.0,20.0,5.0,20.0,18.42,23.68,23.68,23.68,14.436,18.42,21.05,23.68,23.68,13.16,20.0,20.0,15.0,15.0,5.0,25.0,40.0,10.0,10.0,10.0,10.0,20.0
4,8,Femme,Non,Non,Non,Non,Rencontrer de nouvelles personnes,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,1,0.18,22,27,16.67,20.83,20.83,20.83,20.83,14.29,15.62,18.75,21.88,12.5,21.88,9.38,15.0,20.0,20.0,20.0,5.0,20.0,30.0,5.0,20.0,20.0,5.0,20.0,18.42,23.68,23.68,23.68,17.958000000000002,18.42,21.05,23.68,23.68,13.16,20.0,20.0,20.0,20.0,10.0,10.0,40.0,10.0,10.0,10.0,10.0,20.0
4,13,Femme,Non,Non,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,8,0.69,23,28,20.0,15.512,20.0,10.0,19.158,10.0,17.5,17.5,17.5,17.5,17.5,12.5,15.0,15.0,20.0,15.0,15.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,20.0,15.0,15.0,20.0,15.0,15.0,20.0
4,15,Femme,Non,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,8,0.21,23,26,18.18,18.18,18.18,18.18,18.18,9.09,16.22,18.92,16.22,16.22,16.22,16.22,15.0,15.0,20.0,15.0,15.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.0,18.0,18.0,19.0,13.0,14.0,15.0,15.0,20.0,15.0,15.0,20.0
4,3,Femme,Non,Non,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Latino / Hispanique-Américain,8,0.16,23,26,9.68,19.35,19.35,16.13,22.58,12.9,20.512,23.08,23.08,18.936,17.07,14.29,15.0,15.0,20.0,15.0,15.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,20.0,20.0,22.0,6.0,22.0,15.0,15.0,20.0,15.0,15.0,20.0
4,9,Femme,Non,Oui,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,8,0.55,23,29,10.34,13.79,20.69,20.69,24.14,10.34,19.51,19.51,17.07,17.07,14.63,12.2,15.0,15.0,20.0,15.0,15.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,7.0,20.0,23.0,0.0,0.0,15.0,15.0,20.0,15.0,15.0,20.0
4,18,Femme,Non,Oui,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,8,0.67,23,39,15.076,20.51,20.51,12.82,23.08,17.95,25.0,25.0,25.0,16.67,17.07,25.0,15.0,15.0,20.0,15.0,15.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,40.0,20.0,15.0,20.0,0.0,5.0,15.0,15.0,20.0,15.0,15.0,20.0
4,6,Femme,Oui,Oui,Oui,Oui,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,8,0.24,23,28,17.78,17.78,15.56,15.56,17.78,15.56,18.6,18.6,18.6,18.6,16.28,9.3,15.0,15.0,20.0,15.0,15.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,30.0,20.0,10.0,10.0,0.0,15.0,15.0,20.0,15.0,15.0,20.0
4,1,Femme,Non,Oui,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Autre,8,0.38,23,30,7.32,24.39,21.95,12.2,21.95,12.2,15.0,20.0,20.0,20.0,15.0,10.0,15.0,15.0,20.0,15.0,15.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,25.0,25.0,15.0,5.0,10.0,15.0,15.0,20.0,15.0,15.0,20.0
4,4,Femme,Non,Non,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,8,-0.16,23,22,11.148,20.0,26.67,13.33,20.222,6.67,20.16,23.08,23.08,23.08,17.07,14.29,15.0,15.0,20.0,15.0,15.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,40.0,8.0,10.0,12.0,10.0,20.0,15.0,15.0,20.0,15.0,15.0,20.0
4,8,Femme,Non,Oui,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,8,0.42,23,32,10.0,15.0,20.0,18.338,20.0,10.0,23.53,17.65,17.65,20.59,11.759999999999998,8.82,15.0,15.0,20.0,15.0,15.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,30.0,10.0,30.0,20.0,10.0,0.0,15.0,15.0,20.0,15.0,15.0,20.0
4,5,Femme,Non,Oui,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,8,0.62,23,26,11.54,19.23,23.08,15.38,21.758,3.8499999999999996,18.18,15.91,15.91,15.91,15.91,18.18,15.0,15.0,20.0,15.0,15.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,40.0,5.0,20.0,10.0,10.0,15.0,15.0,15.0,20.0,15.0,15.0,20.0
4,14,Femme,Non,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,8,0.59,23,27,9.52,14.29,19.05,17.64,23.81,9.52,19.44,16.67,16.67,16.67,16.67,13.89,15.0,15.0,20.0,15.0,15.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,15.0,25.0,15.0,20.0,5.0,15.0,15.0,20.0,15.0,15.0,20.0
4,7,Femme,Non,Non,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Latino / Hispanique-Américain,8,-0.26,23,22,8.0,16.0,20.0,16.0,22.791999999999998,12.0,25.0,19.176,21.43,17.142,14.29,14.29,15.0,15.0,20.0,15.0,15.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,20.0,25.0,10.0,5.0,20.0,15.0,15.0,20.0,15.0,15.0,20.0
4,16,Femme,Oui,Oui,Oui,Oui,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,8,0.72,23,21,15.69,19.61,15.69,17.65,15.69,15.69,16.82,16.82,16.82,16.82,16.82,15.89,15.0,15.0,20.0,15.0,15.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,24.0,21.0,23.0,5.0,8.0,15.0,15.0,20.0,15.0,15.0,20.0
4,2,Femme,Non,Non,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,8,0.55,23,24,17.07,21.95,17.07,14.63,17.07,12.2,19.44,19.44,16.67,16.67,19.44,8.33,15.0,15.0,20.0,15.0,15.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,20.0,20.346,20.0,0.0,15.0,15.0,15.0,20.0,15.0,15.0,20.0
4,12,Femme,Non,Oui,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,8,0.27,23,25,13.207999999999998,12.12,21.21,18.004,24.24,12.12,14.58,20.83,16.67,16.67,14.58,16.67,15.0,15.0,20.0,15.0,15.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,15.0,10.0,30.0,10.0,5.0,30.0,15.0,15.0,20.0,15.0,15.0,20.0
4,11,Femme,Non,Oui,Oui,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Européen / Caucasien-Américain,8,0.52,23,28,14.81,11.11,22.22,15.704,18.52,7.41,17.95,20.51,20.51,17.95,23.08,14.29,15.0,15.0,20.0,15.0,15.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,15.0,15.0,5.0,25.0,15.0,15.0,20.0,15.0,15.0,20.0
4,10,Femme,Non,Non,Non,Non,Passer une soirée sympa,Européen / Caucasien-Américain,Asiatique / Pacifique / Asiatique-Américain,8,0.35,23,27,11.84,13.33,23.33,23.33,23.33,10.0,20.59,17.65,20.59,14.71,14.71,11.76,15.0,15.0,20.0,15.0,15.0,20.0,25.0,15.0,20.0,25.0,10.0,5.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,10.0,10.0,15.0,15.0,20.0,15.0,15.0,20.0
